C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_529.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_529.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_529.jpg,-0.1153596,1,0,57.46087,-174.2227,1.679184,-88.03018
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_596.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_596.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_596.jpg,0,1,0,57.83803,-174.1457,1.678544,-89.57625
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_665.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_665.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_665.jpg,0,1,0,58.34326,-173.9964,1.67743,-91.65061
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_732.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_732.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_732.jpg,0,1,0,58.71744,-173.8538,1.676878,-93.21572
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_802.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_802.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_802.jpg,0,1,0,59.08804,-173.6883,1.676614,-94.7886
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_873.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_873.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_873.jpg,0,1,0,59.57431,-173.4367,1.676425,-96.89773
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_08_947.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_08_947.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_08_947.jpg,-0.2,1,0,60.03624,-173.1452,1.675519,-99.01885
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_022.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_022.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_022.jpg,-0.2867952,1,0,60.09897,-172.8809,1.674361,-100.6089
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_094.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_094.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_094.jpg,-0.06917342,1,0,60.12733,-172.4557,1.67294,-102.7165
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_170.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_170.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_170.jpg,0,1,0,60.12661,-171.967,1.672238,-104.8105
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_240.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_240.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_240.jpg,0,1,0,60.12259,-171.5672,1.672045,-106.3728
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_311.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_311.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_311.jpg,-0.05,1,0,60.12619,-170.9964,1.67117,-108.4459
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_381.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_381.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_381.jpg,-0.2,1,0,60.11272,-170.536,1.670003,-109.9913
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_457.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_457.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_457.jpg,-0.2548122,1,0,60.10509,-169.8522,1.668409,-112.0288
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_525.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_525.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_525.jpg,-0.01406218,1,0,60.12728,-169.082,1.667556,-114.0363
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_596.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_596.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_596.jpg,0,1,0,60.12476,-168.4616,1.667173,-115.5248
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_667.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_667.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_667.jpg,0,1,0,60.12814,-167.5879,1.666217,-117.4896
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_736.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_736.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_736.jpg,0,1,0,60.12708,-166.9033,1.665393,-118.9498
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_813.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_813.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_813.jpg,-0.15,1,0,60.11666,-165.9533,1.664879,-120.8787
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_887.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_887.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_887.jpg,-0.35,1,0,60.08464,-164.9386,1.665028,-122.7732
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_09_956.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_09_956.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_09_956.jpg,-0.5000001,1,0,60.05549,-164.111,1.665154,-124.1553
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_029.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_029.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_029.jpg,-0.4993188,1,0,60.06387,-162.888,1.665272,-125.9199
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_099.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_099.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_099.jpg,-0.3274459,1,0,60.10885,-161.8714,1.665321,-127.1705
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_170.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_170.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_170.jpg,-0.07631586,1,0,60.12961,-160.3992,1.665337,-128.7371
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_239.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_239.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_239.jpg,0,1,0,60.12704,-159.2278,1.665333,-129.8454
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_306.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_306.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_306.jpg,0,1,0,60.12608,-157.5975,1.665341,-131.2472
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_383.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_383.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_383.jpg,0,1,0,60.12722,-155.9054,1.665481,-132.5739
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_456.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_456.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_456.jpg,0,1,0,60.12426,-154.6046,1.66618,-133.5271
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_529.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_529.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_529.jpg,0,1,0,60.12665,-152.8371,1.667879,-134.7516
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_605.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_605.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_605.jpg,0,1,0,60.12412,-151.0401,1.670381,-135.9323
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_676.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_676.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_676.jpg,0,1,0,60.12455,-149.6771,1.671886,-136.7942
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_744.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_744.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_744.jpg,0,1,0,60.12656,-147.8436,1.67303,-137.9176
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_814.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_814.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_814.jpg,0,1,0,60.12593,-146.4586,1.673734,-138.7438
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_889.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_889.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_889.jpg,0,1,0,60.1255,-144.6015,1.67492,-139.8276
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_10_957.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_10_957.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_10_957.jpg,0,1,0,60.12641,-143.2021,1.675525,-140.6292
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_025.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_025.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_025.jpg,0,1,0,60.12369,-141.3294,1.675684,-141.6859
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_101.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_101.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_101.jpg,0,1,0,60.12756,-139.9205,1.67523,-142.4708
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_175.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_175.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_175.jpg,0,1,0,60.1267,-138.0374,1.674614,-143.509
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_245.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_245.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_245.jpg,-0.1,1,0,60.11979,-136.1493,1.674164,-144.5378
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_318.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_318.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_318.jpg,-0.2316681,1,0,60.10782,-134.7241,1.673483,-145.2919
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_393.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_393.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_393.jpg,-0.003714323,1,0,60.12754,-132.8037,1.672192,-146.2588
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_466.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_466.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_466.jpg,0,1,0,60.12746,-130.8676,1.670637,-147.1944
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_540.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_540.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_540.jpg,0,1,0,60.12692,-129.4075,1.669722,-147.8792
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_613.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_613.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_613.jpg,0,1,0,60.1244,-127.4519,1.668739,-148.7733
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_680.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_680.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_680.jpg,-0.1,1,0,60.12389,-125.9789,1.667698,-149.4299
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_750.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_750.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_750.jpg,-0.3,1,0,60.09927,-123.9989,1.666085,-150.2668
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_819.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_819.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_819.jpg,-0.3404301,1,0,60.09071,-122.4929,1.665218,-150.8407
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_896.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_896.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_896.jpg,-0.1020363,1,0,60.12566,-120.4534,1.664911,-151.5204
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_11_973.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_11_973.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_11_973.jpg,0,1,0,60.12638,-118.3887,1.665155,-152.1209
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_049.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_049.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_049.jpg,0,1,0,60.12658,-116.3067,1.665364,-152.6584
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_117.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_117.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_117.jpg,0,1,0,60.12643,-114.7366,1.66546,-153.0265
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_190.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_190.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_190.jpg,0,1,0,60.12634,-112.6341,1.665507,-153.4777
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_270.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_270.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_270.jpg,0.2,1,0,60.11618,-110.526,1.66552,-153.9006
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_348.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_348.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_348.jpg,0.07624321,1,0,60.12454,-108.4196,1.665612,-154.3315
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_427.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_427.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_427.jpg,0,1,0,60.12611,-106.3144,1.665515,-154.7694
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_504.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_504.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_504.jpg,0,1,0,60.12621,-104.2098,1.665498,-155.2106
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_577.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_577.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_577.jpg,-0.05,1,0,60.12504,-102.6318,1.665499,-155.5432
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_649.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_649.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_649.jpg,-0.25,1,0,60.10368,-100.5252,1.665508,-155.972
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_716.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_716.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_716.jpg,-0.2117904,1,0,60.11208,-98.93894,1.665511,-156.2596
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_791.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_791.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_791.jpg,0,1,0,60.12673,-96.81525,1.665519,-156.5964
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_857.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_857.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_857.jpg,0,1,0,60.12671,-95.21853,1.665525,-156.823
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_12_930.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_12_930.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_12_930.jpg,0,1,0,60.12671,-93.08566,1.665533,-157.0963
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_002.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_002.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_002.jpg,0,1,0,60.1267,-91.4837,1.665534,-157.2825
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_077.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_077.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_077.jpg,0,1,0,60.12663,-89.34539,1.665532,-157.5094
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_152.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_152.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_152.jpg,0,1,0,60.12661,-87.20499,1.66553,-157.7157
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_221.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_221.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_221.jpg,0,1,0,60.12658,-85.59864,1.665534,-157.859
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_296.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_296.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_296.jpg,0,1,0,60.1265,-83.45575,1.66554,-158.0375
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_369.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_369.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_369.jpg,0,1,0,60.12662,-81.31187,1.665542,-158.2038
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_442.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_442.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_442.jpg,0,1,0,60.12661,-79.70347,1.665541,-158.322
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_515.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_515.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_515.jpg,0,1,0,60.12663,-77.5584,1.665539,-158.4722
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_588.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_588.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_588.jpg,0,1,0,60.12671,-75.41286,1.665539,-158.6154
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_661.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_661.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_661.jpg,0,1,0,60.12667,-73.80345,1.66554,-158.7191
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_734.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_734.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_734.jpg,0,1,0,60.12664,-71.65731,1.665543,-158.8531
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_803.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_803.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_803.jpg,0,1,0,60.12671,-70.04754,1.665544,-158.951
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_871.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_871.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_871.jpg,-0.15,1,0,60.11903,-67.90085,1.665543,-159.0739
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_13_941.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_13_941.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_13_941.jpg,-0.1190508,1,0,60.12108,-66.28996,1.665542,-159.1447
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_016.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_016.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_016.jpg,0,1,0,60.12668,-64.14072,1.665542,-159.2121
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_094.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_094.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_094.jpg,0,1,0,60.12672,-61.99088,1.665545,-159.2572
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_168.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_168.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_168.jpg,0,1,0,60.12671,-59.84073,1.665548,-159.2836
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_236.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_236.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_236.jpg,0,1,0,60.1267,-58.22802,1.665549,-159.2928
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_308.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_308.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_308.jpg,-0.2,1,0,60.11329,-56.07796,1.665549,-159.2836
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_380.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_380.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_380.jpg,-0.1784379,1,0,60.11591,-54.46626,1.665547,-159.2412
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_459.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_459.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_459.jpg,0,1,0,60.12671,-52.31848,1.665544,-159.138
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_529.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_529.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_529.jpg,0,1,0,60.12671,-50.1729,1.665545,-158.9955
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_596.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_596.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_596.jpg,0,1,0,60.1268,-48.56531,1.665546,-158.8669
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_665.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_665.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_665.jpg,0,1,0,60.12663,-46.42397,1.665547,-158.6708
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_735.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_735.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_735.jpg,0,1,0,60.12659,-44.81948,1.665544,-158.5079
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_817.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_817.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_817.jpg,0.05,1,0,60.12622,-42.682,1.665541,-158.2733
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_891.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_891.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_891.jpg,0.2052594,1,0,60.00312,-40.55033,1.637886,-158.0288
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_14_964.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_14_964.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_14_964.jpg,0,1,0,60.18754,-38.41224,1.581963,-157.7751
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_15_039.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_15_039.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_15_039.jpg,0,1,0,59.91988,-36.81759,1.547705,-157.5779
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_15_112.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_15_112.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_15_112.jpg,0,1,0,60.02525,-34.68102,1.523328,-157.3052
C:\Users\apnat\Desktop\IMG\center_2022_11_16_17_52_15_185.jpg,C:\Users\apnat\Desktop\IMG\left_2022_11_16_17_52_15_185.jpg,C:\Users\apnat\Desktop\IMG\right_2022_11_16_17_52_15_185.jpg,0,1,0,60.11103,-32.54959,1.53382,-157.0253
